premise	hypo	label
A jovem corça, em homenagem a Dra. Duane Kraemer, uma das pesquisadoras, nasceu há alguns meses.	A jovem corça, batizada em homenagem ao pesquisador universitário Duane Kraemer, faz 7 meses hoje.	Paraphrase
Eles não os nacionalizaram ", disse Manouchehr Takin, analista do Centro de Estudos Globais de Energia em Londres.	Eles não os nacionalizaram ", disse Manouchehr Takin, do Centro de Estudos Globais de Energia.	Paraphrase
A exibição acontecerá durante o Festival da Mulher Afro Latino-Americana e Caribenha (Latinidades).	O festival celebra o Dia da Mulher Negra Latino-Americana e Caribenha em Brasília.	None
A defesa de José Sócrates revelou que o ex-primeiro-ministro socialista vai votar no domingo "sem escolta policial" num stand na rua Camilo Castelo Branco.	José Sócrates vai sair de casa sem escolta policial e votar na rua Camilo Castelo Branco.	Entailment
Os dados sobre radares móveis são fornecidos pela comunidade de utilizadores, que vão contribuindo para alimentar a aplicação.	Além de Portugal, a aplicação fornece informação sobre radares para vários outros países.	None
Ao contrário do que você acredita no gerenciamento da PeopleSoft, a Oracle pretende dar suporte total aos clientes e produtos PeopleSoft por muitos anos. "	Ellison disse que, contrariamente às alegações do gerenciamento da PeopleSoft, a Oracle pretende "dar suporte total aos clientes e produtos da PeopleSoft" por muitos anos.	Paraphrase
O triunfo permitiu ao Chelsea subir um lugar, para 15.º, depois de ultrapassar precisamente o Norwich.	O Chelsea recebe o Norwich este sábado a partir das 15 horas.	None
Quatro jovens foram assassinados na madrugada de hoje (19) em Carapicuíba, município da região metropolitana de São Paulo.	Quatro jovens foram assassinados em Carapicuíba.	Entailment
Esses seriam casos especiais do caso mais geral analisado aqui.	Essa análise é mais geral do que esses casos especiais.	Entailment
onde em New Hampshire	Onde em New Hampshire?	Entailment
O Fado induz "nostalgia e tristeza", emoções que fortalecem o sentido de comunidade e a sensação de catarse.	Os resultados sugerem que o Fado induz principalmente nostalgia e tristeza.	None
A Croácia, apesar de ser um membro da União Europeia, está fora do espaço Schengen.	A União Europeia precisa saber que a Croácia não irá se tornar um ‘ímã’ para migrantes.	None
O brasileiro Hulk garante que está muito satisfeito em São Petersburgo e não pensa em mudar de clube num futuro próximo.	O internacional brasileiro Hulk trocou o FC Porto pelo Zenit de São Petersburgo no verão de 2012.	None
O incentivo ao uso do protesto em cartório gera burocracia e custo ao processo de “limpar” o nome.	Além disso, a lei incentiva o uso de protesto em cartório.	None
Quarenta a 50 anos atrás, a proporção era de 3 para 1, disse Kessler, e 10 anos atrás, era de 2 para 1.	Quarenta a 50 anos atrás, a proporção era de cerca de 3 para 1, disse Kessler, e 10 anos atrás, era de 2 para 1.	Paraphrase
Boa noite . "Ele levantou o chapéu com um floreio e foi embora.	Ele disse bom dia e levantou o chapéu, depois se afastou.	Entailment
Os produtos Spansion devem estar disponíveis na AMD e na Fujitsu, disse a AMD.	As soluções de memória Flash Spansion estão disponíveis em todo o mundo pela AMD e Fujitsu.	Paraphrase
Depois que ele foi levado para a câmara de execução e amarrado a uma maca, Swisher levantou a cabeça e pareceu sorrir quando seu conselheiro espiritual falou com ele.	Depois que ele foi levado para a câmara de execução e amarrado a uma maca, Swisher levantou a cabeça e pareceu sorrir quando o capelão da prisão falou em seu ouvido.	Paraphrase
Se eles querem ler mais, depositam um quarto.	Se eles decidirem ler mais, você deve depositar 25c.	Entailment
isso é bom eles diminuíram bastante eles têm muitas mudanças ultimamente	Eles mudaram muito recentemente.	Entailment
No estudo de 2002, a margem de erro variou de 1,8 a 4,4 pontos percentuais.	Possui uma margem de erro de mais ou menos três a quatro pontos percentuais.	Paraphrase
Os olorosos (que incluem as variedades de marrom e creme) são doces, pesados e escuros e combinam bem com a sobremesa.	Olorosos combina bem com a sobremesa.	Entailment
Vai sair em um dia ou mais.	Vai ficar tudo bem em um dia ou dois.	Entailment
Espero que possa retribuir com boas atuações e ajudar o clube a evoluir.	Espero retribuir com boa exibições e ajudando o clube a avançar.	Paraphrase
Novak ataca o presidente por suas táticas de atraso.	Novak estava zangado com o presidente por suas táticas atrasadas.	Entailment
A Polícia Federal vasculha endereços da Odebrecht e o escritório de parceria público-privada do Governo de Pernambuco.	Segundo a Polícia Federal, a construtora Odebrecht foi beneficiada porque não houve concorrência.	None
Esta terça-feira, 13, foi divulgado o vencedor do Prémio LeYa de 2015.	António Tavares já tinha sido finalista do Prémio Leya em 2013.	None
Embora Qurei seja amplamente respeitado e tenha uma longa história de negociações com os israelenses, ele não pode esperar uma recepção tão calorosa.	Embora a Qureia seja respeitada e tenha um histórico de negociações com os israelenses, não é de esperar uma recepção calorosa.	Paraphrase
Quando Lisa nasceu, em 1976, Steve Jobs não esteve presente.	Steve Jobs tinha uma filha chamada Lisa.	None
Os principais fatores de risco para o Alzheimer são a idade, ao lado da carga genética e do modo de vida.	Os principais fatores de risco do Alzheimer são idade, genética e hábitos.	Paraphrase
foi uma bagunça para o pequeno tão	Estava sujo para o pequeno.	Entailment
Mas eu corri meu melhor tempo pessoal, estou feliz e volterei no próximo ano.	Não consegui, mas voltarei no próximo ano.	None
A quatro minutos do apito final, Jozabed diminuiu para o Rayo Vallecano.	Antes do apito final, Jozabed descontou para o Rayo Vallecano.	Entailment
Os resultados do segundo trimestre refletiram um ganho de 10 centavos por ação diluída, enquanto os resultados de 2002 incluíram uma perda de 19 centavos por ação diluída.	Os resultados do segundo trimestre tiveram um ganho não operacional de 10 centavos por ação, enquanto o desempenho do segundo trimestre de 2002 teve uma perda não operacional líquida de 19 centavos por ação.	Paraphrase
O capitão, Michael J. Gansas, foi notificado ontem pelo Departamento de Transportes da cidade de que um oficial de audiência da agência recomendou que ele fosse demitido.	Ontem, Gansas recebeu mais más notícias do Departamento de Transportes da cidade - um auditor recomendou que ele fosse demitido.	Paraphrase
Sim, eu apenas acho que é realmente muito bonito	Eu acho muito bonito.	Entailment
A Microsoft está se preparando para alterar seu navegador Internet Explorer, após um veredicto de patente que foi contra a empresa, informou a Microsoft na sexta-feira.	A Microsoft está preparando mudanças no navegador Internet Explorer (IE) por causa de um veredicto de patente contra ele, informou a empresa na sexta-feira.	Paraphrase
Ele nunca tinha percebido completamente o quanto a vergonha do que ele pensava ser pesava sobre ele.	Ele tinha vergonha de si mesmo.	Entailment
Para a Polícia Militar, os danos à imagem podem ser irrecuperáveis".	O indicativo de aumento gera preocupação na Polícia Militar.	None
Se há uma pessoa (usando drogas), isso é um começo, disse Robertson, 52 anos, natural da Jamaica.	Robertson é natural da Jamaica e tem 52 anos.	Entailment
O primeiro eclipse total da Lua de 2015 foi em abril, mas não foi visível em Portugal.	Mas ao contrário do fenómeno do eclipse, a luz que atingirá então a Lua é branca.	None
O Reims abriu o marcador aos 38 minutos graças a uma falha da zaga do PSG.	Depois de um inicio muito forte, os jogadores do PSG perderam a intensidade com o passar dos minutos.	None
Nesta terça, Marcelo Odebrecht e outros 12 investigados se tornaram réus no processo.	Nesta terça-feira, o presidente da Odebrecht, Marcelo Bahia Odebrecht, também se tornou réu pelos mesmos crimes.	Entailment
Edgar Freitas Gomes da Silva nasceu no Funchal a 25 de Setembro de 1962, tem 53 anos, é casado e com um filho.	Edgar Silva nasceu em 1962 no Funchal.	Entailment
Às vezes, outro choque faz o truque.	A pessoa afirmou que, às vezes, outro choque funciona.	Entailment
Grupos empresariais e cidades fronteiriças levantaram preocupações de que o US-VISIT significará mais espera para atravessar fronteiras e prejudicará o comércio.	Grupos empresariais e cidades fronteiriças levantaram preocupações de que o US-VISIT significará linhas mais longas que prejudicarão o comércio transfronteiriço.	Paraphrase
O Celta, em Vigo, deu uma aula de futebol contra o Barcelona nesta quarta-feira (23).	O resultado foi a segunda maior vitória do Celta na história do confronto contra o Barcelona.	None
O prédio tem 19 andares e 72 apartamentos.	O maior temor é sobre a estrutura do prédio.	None
Menos de uma dúzia de agentes do FBI foram despachados para garantir e analisar evidências.	Menos de uma dúzia de agentes do FBI serão enviados ao Iraque para garantir e analisar as evidências do atentado.	Paraphrase
A lei não foi sancionada nem votada ainda.	Temos certeza que o governador vai ter a decência de sancionar a lei.	None
As inscrições são realizadas somente pela internet entre os dias 8 e 22 de outubro.	As inscrições abrem já no dia 8 de outubro deste ano.	Entailment
A CPU S3C2440 suporta os principais sistemas operacionais, incluindo Microsoft Windows CE / Pocket PC, Palm OS, Symbian e Linux.	Ele suporta os sistemas operacionais Windows CE, Palm, Symbian e Linux.	Paraphrase
Nós representamos mais de 100 mil servidores.	As duas fundações empregam pouco mais de 330 servidores.	None
Não sei se a saída dele foi o melhor para todos, isso é algo que só ele pode responder.	Não sei se foi o melhor, isso deve ser ele a dizer.	Entailment
O piso de mosaico da igreja bizantina original é especialmente charmoso.	Há um mosaico no chão da igreja.	Entailment
É difícil não adorar o design do Samsung Galaxy S6 Edge+ .	A performance da bateria do Galaxy S6 Edge+ mostrou-se superior à dos Galaxy S6 e S6 Edge.	None
O Centro de Especialidades Médicas de Campo Grande realiza hoje (19) o mutirão de oftalmologia e o programa Fila Zero.	O mutirão de oftalmologia e o programa Fila Zero acontecem neste sábado (19) no Centro de Especialidades Médicas de Campo Grande.	Paraphrase
As outras 18 pessoas no prédio, incluindo a ex-namorada de Harrison, não ficaram feridas, disse o porta-voz da polícia Don Aaron.	As outras 18 pessoas dentro do prédio - dois visitantes e 16 funcionários, incluindo a ex-namorada de Harrison - escaparam ilesos, disse Aaron.	Paraphrase
No caminho, você passará pelo Casino Costa Blanca, onde as apostas são baixas e a emoção é alta.	No Casino Costa Blanca, a emoção é alta e as apostas são baixas.	Entailment
O espaço interno também é de 8 GB com slot para MicroSD de até 128 GB.	O armazenamento interno, por sua vez, será de 32 GB.	None
O Winnie-the-Pooh original era o mascote de um regimento canadense, um urso vivo nomeado para a cidade de Winnipeg.	O mascote de um regimento canadense era um urso vivo nomeado para a cidade de Winnipeg.	Entailment
A taxa máxima chegará a 4,45% para todos os residentes com renda tributável acima de US $ 500.000.	Para residentes com renda acima de US $ 500.000, a taxa do imposto de renda aumentará para 4,45%.	Paraphrase
“Dito Dali” tem 26 anos, é licenciado em Relações Internacionais e é professor de História de África.	“Dito Dali” tem 26 anos e é estudante do 2º ano de Relações Internacionais.	None
A versão SE Plus é a novidade da linha 2016 do New Fiesta Sedan.	Para se diferenciar, o New Fiesta Sedan Titanium Plus oferece teto solar por R$ 73.790.	None
