premise	hypo	label
Enche-me de orgulho ter jogadores assim à minha volta: jovens que podem aprender muito.	Tem personalidade, compromisso, enche-me de orgulho ter um jogador deste calibre ao meu lado.	None
Ao menos 70 pessoas ficaram feridos no ataque.	Pelo menos 120 pessoas morreram e 200 ficaram feridas.	None
Yesterday, this honor was given to Firefighter Thomas C. Brick, who died last Tuesday battling a fire in an Upper Manhattan warehouse.	They were there to honor Brick, who died Tuesday battling a four-alarm blaze in an upper Manhattan warehouse.	Paraphrase
Chove forte na capital baiana desde a madrugada, quando várias ruas ficaram alagadas e moradores "ilhados".	Ruas ficaram alagadas e moradores ficaram ilhados em alguns lugares da cidade.	Entailment
O total de ocorrência passou de 44.929 para 33.678 – 11.251 a menos.	O número passou de 16.432 para 18.671 nesse período.	None
9.1 ENDPOINTS	This is the first of many subsections in section 9	None
Accuracy and usefulness of the breath alcohol analyzer.	The breath alcohol analyzer's accuracy needs to be improved in order for its usefulness to improve.	None
Patti Smith declama Fernando Pessoa.	Na casa Fernando Pessoa, Patti Smith terminou a visita com um dois-em-um.	None
approximately 36 months	Around 36 months.	Entailment
Estas questões de fundo, que põem em causa o statu quo em Angola, já lá estavam.	Mas ele já ganhou uma vitória moral, fragilizando muito a credibilidade do statu quo.	None
Pro bono attorneys provide clients legal assistance at the final domestic violence protective order hearing.	Pro bono attorneys occasionally act as emotional counselors.	None
The rule would not have a significant economic impact on a substantial number of small entities as they are defined in the Regulatory Flexibility Act.	The rule will outlaw many companies causing unemployment.	None
The data used for the analysis are described in the Appendix.	Data utilized in the analysis is explained in the Appendix.	Entailment
Assim, ao ser decretada a nulidade, é como se nunca tivesse havido a união.	Anteriormente, eram necessárias a apresentação de duas instâncias eclesiásticas para decretar a nulidade da união.	None
In effect, there are fewer years in which programs can achieve the desired level of technology improvement compared to the CEF scenarios.	It's rarer for programs to get the desired level of technological improvement.	Entailment
Performance audits also may encompass a broad or narrow scope of work and a variety of methodologies; involve a level of analysis, research, or evaluation; generally provide conclusions and recommendations; and result in a report.	You will get a raise for a good performance.	None
But the FBI never kept tabs on al-Bayoumi - even though it had received information that he was a Saudi agent, the document says.	But the bureau never kept tabs on al-Bayoumi—despite receiving prior information he was a secret Saudi agent, the report says.	Paraphrase
From 1987 to 1994 share of USPS mail revenues from US household fell From a little less than 20 percent to a little more than 10 percent	The share of USPS mail revenues from US households went down a bit.	Entailment
For further contacts regarding this testimony, please contact J. Christopher Mihm at (202) 512-8676.	J. Christopher Mihm gave his testimony in front of Congress.	None
The General Accounting Office, the investigative arm of Congress, exists to support Congress in meeting its constitutional responsibilities and to help improve the performance and accountability of the federal government for the American people.	Congress includes the General Accounting office.	None
In addition, it has produced two yearly  a performance plan with key measures and a report detailing its progress in meeting its goals.	A performance plan with key measures and a report have been produced.	Entailment
O ministro Dias Toffoli, por exemplo, foi indicado para o STF em 2009 aos 41 anos.	Projeto aumenta para 75 anos a idade para aposentadoria compulsória dos ministros do STF.	None
Reductions in the early years averaged 25 percent below the required cap.	The reductions helped save a large portion of the money available.	None
Our sole motivation is to save what I think is an essential service and innovative program.	The program is under threat and might be closed.	None
‘A hora da estrela’ estreia no Cândido Mendes.	'A hora da estrela' é também uma despedida de Clarice Lispector.	None
O presidente dos Estados Unidos, Barack Obama, decidiu que o país vai receber 10 mil refugiados sírios até o ano que vem.	Vários congressistas democratas também urgiram o presidente Barack Obama a aceitar tal número de refugiados.	None
In Scenario D, the cost estimates are $8.	Scenario D involves manufacturing the product out of a plastic material, rather than metal.	None
