premise	hypo	label
As investigações indicaram que elas foram estupradas, agredidas e arremessadas do alto de um penhasco.	Quatro adolescentes foram agredidas, torturadas, estupradas e arremessadas de um penhasco.	None
The original designer, Erwin von Steinbach, began the pink Vosges sandstone facade in 1277, but only got as far as the splendid Gallery of Apostles over the central rosewindow.	Erwin von Steinbach died in 1280, and was thus unable to complete the façade.	None
Segundo os especialistas, a falha atinge a versão mais recente do WinRAR, a 5.21, e outras anteriores.	Além da versão 5.21, a falha também afeta as outras versões do software.	Entailment
Strangely enough, I can give evidence that will demolish one contention of the prosecution.	I can prove that John was not the murderer.	None
Nothing seemed to matter.	It seemed that nothing mattered.	Entailment
Shares of Smithfield closed up $1.64, or 8.5 percent, at $20.85, on the New York Stock Exchange.	Shares of Smithfield rose $1.64 yesterday to close at $20.85, a rise of 8.5 per cent, on the New York Stock Exchange.	Paraphrase
Christian Coalition head Pat Robertson described himself in resumes and a published autobiography as a Marine officer assigned to combat duty during the Korean War.	Pat Robertson said that he was a marine officer during the Korean War.	Entailment
did they say anything	Did the doctor say anything about your prognosis?	None
Guides are optional, but they are sure-footed and will take care of your camera until you reach the top.	The guides will make sure to keep you camera safe.	Entailment
Bring down the girl at once!	The girl must be brought down quickly.	Entailment
but um you know they're just they're just some things that might not be worth it	Sometimes things just aren't worth it.	Entailment
O presidente do Benfica não sabe o que dizer.	O Benfica faz bem em não responder.	None
O cantor disse que depois de dois anos em um hospital, foi muito bom poder voltar ao trabalho.	O cantor Netinho voltou a ser internado no Hospital Sírio-Libanês, em São Paulo.	None
The former POV might be thought of as Democratic, the latter Republican.	The former POV while thought to be Democratic is fiscally conservative.	None
Mr Annan said terrorism "will only be defeated if we act to solve the political disputes and long-standing conflicts which generate support for it".	Annan said terrorism would only be defeated "if we act to solve the longstanding conflicts which generate support for it."	Paraphrase
Amanhã chega o combustível já com o valor reajustado.	Quem comprou combustível hoje já está fazendo reajustes.	None
The most popular one is Big Bear, which has numerous ski lifts and a large snow-making operation.	It is the most popular location among resorts of its type.	None
The point isn't that polls are dishonest.	Dishonest polls is not the point being made.	Entailment
The stout-limbed can follow his example, and start by climbing the 300-odd stairs to the platform just below the steeple for a fine view over the city.	People who are strong enough can climb more than 300 stairs to get a good view of the city.	Entailment
According to the affidavit, Al-Amoudi made at least 10 trips to Libya using two American and one Yemeni passport.	The affidavit said Mr. al-Amoudi made at least 10 trips to Libya using one Yemeni and two U.S. passports.	Paraphrase
To see the first and oldest pyramid you must make an hour's journey south of Cairo to Saqqara and, following this, on to the ancient capital of Lower Egypt Memphis.	If you wish to see the first and oldest pyramid, you must take an hour's journey south of Cairo to Saqqara and, following this, on to the ancient capital of Lower Egypt Memphis.	Entailment
Até agora, na zona da Grande Lisboa, havia apenas dois locais onde os utentes podiam realizar colonoscopias comparticipadas.	Até agora, apenas duas entidades garantiam colonoscopias na zona da Grande Lisboa.	Entailment
i'll call you that's right and they all say that they're the best Visa but you know i definitely have the one that i've	In your case, you're right.	None
Nomeado MVP do torneio, o veterano e craque Luis Scola terminou o jogo com mais um double-double.	Luis Scola, maior pontuador da história do torneio, somou 14 pontos e 11 rebotes.	None
As reações poderão ser utilizadas ao segurar ou passar o mouse sobre o botão de curtir.	Botão "Não curti" ainda não foi usado pelo Facebook.	None
Two years later, the insurance coverage would begin.	Under the agreement, Medicare coverage for drug benefits would begin in 2006.	Paraphrase
Also, GPRA requires each agency to submit to the Office of Management and Budget (OMB), beginning for fiscal year 1999, an annual performance plan.	All agencies are, or will soon be, required to submit an annual performance plan.	Entailment
National saving represents resources available for investment in the nation's stock of capital goods, such as plant, equipment, and housing.	A nation's stock of capital goods includes both industrial and agricultural machinery.	None
Bill and Hillary Clinton are on the campaign trail, accusing Republicans of substituting partisan impeachment proceedings for legislation to address the nation's ills.	Bill Clinton is running for president.	None
Call Attorney General Janet Reno's office.	Janet Reno has a large office.	None
Os assinantes do serviço Office 365 serão os primeiros que receberão a atualização.	No comunicado, a Microsoft reforça que a nova versão trará atualizações mensais para os assinantes do Office 365.	None
Nossa divisão de assuntos consulares continua a experimentar problemas com o sistema de visto.	Nosso Escritório de Assuntos Consulares continua tendo problemas com o sistema de vistos.	Paraphrase
Across the tops of these small former workshops, Vasari provided a covered corridor for Duke Cosimo to keep out of the rain when croseng from his Pitti Palace to the Uffizi.	It was often necessary for the duke to visit the Uffizi.	None
MySQL AB on Tuesday announced that it had ported its open-source database to the HP-UX operating system on the 64-bit Intel Itanium 2 processor.	The company updated the MySQL 4.0 software with the ability to run on the HP-UX 11i Unix operating system and Linux on servers equipped with Intel's 64-bit Itanium 2 processor.	Paraphrase
If the RWC is &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.	If the RWC is under 25%, the concentrations vary.	Entailment
You're skill with the blade is good.	You are really good with a blade.	Entailment
He has asked the General Accounting Office to conduct a probe.	The General Accounting Office has been asked to conduct a probe.	Entailment
Na manhã de quarta-feira, 23, Picciani entregou a Dilma a lista de sugestões com sete nomes.	Nesta quarta-feira (23) a lista contendo os nomes dos indicados foi entregue à presidente Dilma Rousseff.	Entailment
'Sir, in that case...I want you to tell me all about your life.'	I want to learn more about your life.	Entailment
Modern tradition demands that you climb up through the bubbling cascades as part of a human chain.	Modern tradition demands that you climb up through the cascades as part of a human chain.	Entailment
