premise	hypo	label
Mas com o realinhamento de preços, os investimentos devem aumentar.	Barbosa citou o realinhamento de preços, que causou impacto sobre a inflação.	None
Leonardo DiCaprio (‘A Origem’), Tom Hardy, Will Poulter e Domhnall Gleeson estrelam no filme  "O Regresso".	O Regresso conta com atuações de Leonardo DiCaprio e Tom Hardy.	Entailment
O pré-candidato à presidência dos Estados Unidos, Donald Trump, está com dificuldades para encontrar a música tema de sua campanha.	Donald Trump se mostrou bem mais contido no segundo debate entre os principais pré-candidatos republicanos à presidência dos EUA.	None
The report by the Justice Department's inspector general found "significant problems" in the government's handling of foreigners who were jailed under blanket edicts adopted by the department after the attacks.	The Justice Department's Office of the Inspector General described "significant problems" in the Bush administration's actions toward the 762 foreigners held on immigration violations after the attacks.	Paraphrase
If they were in the lowest tax bracket, their deduction would cost the government $600 and add as much as $3,400 to national saving.	If they were in the lowest tax bracket, their deduction would cost the government $600.	Entailment
Nem a comissão é proprietária da decisão, nem eu sou proprietário da decisão.	Uma decisão da Câmara suspenderia a continuidade do julgamento no Supremo.	None
"Ms. Stewart is being prosecuted not because of who she is, but because of what she did," Comey said.	"Martha Stewart is not being prosecuted for who she is but for what she did."	Paraphrase
Kinsley, for example, wrote in the Post Monday: "Sinners have long cherished the fantasy that William Bennett, the virtue magnate, might be among our number.	"Sinners have long cherished the fantasy that William Bennett, the virtue magnate, might be among our number," Michael Kinsely wrote.	Paraphrase
De troca, ainda me diverti com a palhaça, abusada, comunicadora e sonhadora atriz.	Em um post emocionado, ele a chamou de "palhaça, abusada, comunicadora e sonhadora atriz".	None
Marcelo Rebelo de Sousa nasceu em Lisboa a 12 de dezembro de 1948 e tem dois filhos e cinco netos.	Marcelo Nuno Duarte Rebelo de Sousa já sabe que, na corrida, tem dois nomes próximos do PS.	None
Putin disse francamente que o Estado Islâmico já considera a Rússia como inimigo há muito tempo.	A Rússia iniciou esta quarta-feira a intervenção aérea na Síria contra o Estado Islâmico.	None
Analysts surveyed by Reuters Research had been looking for, on average, revenue of $723 million and a loss of 28 cents a share.	Analysts surveyed by First Call were expecting sales of $723 million and a loss of 28 cents a share.	Paraphrase
In August, the 4th Circuit Court of Appeals upheld that requirement in a lawsuit LSC filed in a property dispute with a legal services program in Big Stone Gap, Va.	During the summer the court upheld the decision.	Entailment
Aos 14 anos Caio César, passou a dublar no Brasil o personagem Harry Potter, estrelado pelo ator Daniel Radcliffe.	Caio César emprestou sua voz a Daniel Radcliffe.	Entailment
As he left court, McCartney cast one long angry glare at Amrozi, who almost hid behind his lawyer to the side.	As he left the court, McCartney cast a long, angry glare at Amrozi, who tried to hide behind his lawyer.	Paraphrase
O político da oposição venezuelana Leopoldo López foi condenado na quinta-feira a 13 anos e nove meses de prisão.	Além Leopoldo López, foram condenados quatro estudantes opositores do Governo venezuelano.	None
Mr. Manuel and his group entered the United States by walking across the bridge linking Matamoros and Brownsville.	Manuel and his group entered the US the same way thousands of people do every day, by walking across the bridge between Matamoros and Brownsville.	Paraphrase
Meanwhile, law enforcement officials in Palm Beach County, Fla., where Limbaugh owns a $24 million mansion, said his drug use is under investigation.	A law enforcement source in Palm Beach County, where Limbaugh owns a $24 million oceanfront mansion, said last week that Limbaugh's drug use is still under investigation.	Paraphrase
Assim, num Universo infinito, têm de existir outras manifestações de vida.	Em um universo infinito, devem existir outros casos de vida.	Paraphrase
They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches.	He said about 40 people attended the traditional Jewish ceremony colored by some nontraditional touches.	Paraphrase
He is expected to ask banks for around €50m this week to keep the company afloat.	He is expected to ask for a lifeline of around €50m to pay suppliers and keep the company afloat.	Paraphrase
Washington, D.C.-based Legal Services Corp., which oversees federally funded legal aid, awarded the grant to TRLA, which serves an area extending from Austin south to the Rio Grande Valley and west to El Paso.	TRLA in Texas received a grant from federal funds for legal aid.	Entailment
Immigrants, social workers and bus drivers come to her for advice on divorce, child custody and bankruptcy.	They got to her for help with family issues.	Entailment
Case study data were collected through interviews and analysis of documentation.	Interviews and analysis of documentation were collected to provide the data for the case study.	Entailment
SCO has also alleged that the generic Linux kernel contains code which is from its Unix property.	SCO claims that the Linux kernel holds Unix intellectual property owned by SCO.	Paraphrase
These new guidelines have refocused the LSC delivery system on serving individual clients with particular legal needs.	Thanks to the new guidelines, the LSC delivery system is more focused on helping individual clients.	Entailment
Physician advocacy plays an important role in influencing screening practices by increasing awareness of the problem and by generating support for screening and intervention services.	Physician advocacy helps influence screening protocols.	Entailment
Aqui no Rayo Vallecano, estou a ter oportunidade de me mostrar.	O atual jogador do Rayo Vallecano confessou-se triste por ter tido poucas oportunidades na Luz.	None
Ambas exigem a saída imediata de Blatter, pois só assim a FIFA pode entrar “num processo de reforma credível e sustentável”.	Num curto comunicado, um dos mais importantes patrocionadores da FIFA exigiu a demissão imediata de Blatter.	None
Big Jato é uma adaptação do romance de mesmo nome, escrito pelo autor Xico Sá.	Big Jato é adaptado do livro homônimo de Xico Sá.	Paraphrase
O Cruzeiro encara o Coritiba no domingo (28), às 16h em Curitiba.	No próximo domingo, o Cruzeiro encara o Coritiba, no Couto Pereira.	None
Businesses that produce computers, software, semiconductors, and communications equipment have accounted for over a third of the growth in the U.S. economy since 1992.	A large portion of US economic growth has come from computer related industries.	Entailment
O primeiro acessório conhecido é um teclado que será comercializado por 149 dólares.	O teclado, que é vendido à parte, vai custar 149 dólares.	Entailment
Based upon the estimates of Table 6-3 and the assumed growth rates, the annual boilermaker demand created by the Clean Skies Act can be estimated and is shown in Table 6-4.	The boilermaker demand is shown in table 6-3 ad 6-4.	Entailment
The stalemate, over less than 1 percent of the budget, is more about politics than policy.	The stalemate involved less than 1 percent of the budget and had little to do with policy but everything to do with politics.	Paraphrase
